Time,ring_jump_1_left_shoulder_angle,ring_jump_1_left_shoulder_angle_v,ring_jump_1_left_shoulder_angle_a,ring_jump_1_left_elbow_angle,ring_jump_1_left_elbow_angle_v,ring_jump_1_left_elbow_angle_a,ring_jump_1_left_wrist_angle,ring_jump_1_left_wrist_angle_v,ring_jump_1_left_wrist_angle_a,ring_jump_1_left_hip_angle,ring_jump_1_left_hip_angle_v,ring_jump_1_left_hip_angle_a,ring_jump_1_left_knee_angle,ring_jump_1_left_knee_angle_v,ring_jump_1_left_knee_angle_a,ring_jump_1_left_ankle_angle,ring_jump_1_left_ankle_angle_v,ring_jump_1_left_ankle_angle_a,ring_jump_1_right_shoulder_angle,ring_jump_1_right_shoulder_angle_v,ring_jump_1_right_shoulder_angle_a,ring_jump_1_right_elbow_angle,ring_jump_1_right_elbow_angle_v,ring_jump_1_right_elbow_angle_a,ring_jump_1_right_wrist_angle,ring_jump_1_right_wrist_angle_v,ring_jump_1_right_wrist_angle_a,ring_jump_1_right_hip_angle,ring_jump_1_right_hip_angle_v,ring_jump_1_right_hip_angle_a,ring_jump_1_right_knee_angle,ring_jump_1_right_knee_angle_v,ring_jump_1_right_knee_angle_a,ring_jump_1_right_ankle_angle,ring_jump_1_right_ankle_angle_v,ring_jump_1_right_ankle_angle_a,ring_jump_1_temple_spine_angle,ring_jump_1_temple_spine_angle_v,ring_jump_1_temple_spine_angle_a,ring_jump_1_spine_angle,ring_jump_1_spine_angle_v,ring_jump_1_spine_angle_a,ring_jump_1_spine_tail_angle,ring_jump_1_spine_tail_angle_v,ring_jump_1_spine_tail_angle_a,NeckAng,SpineAng,TailAng
2.766667,118.29942322,-502.73126221,-1786.47033691,139.32139587,-785.98999023,-17244.78515625,132.00022888,-783.70605469,22712.44921875,83.84632874,-206.72058105,-352.12753296,87.32767487,779.33178711,7305.22558594,102.86670685,701.21325684,9872.60058594,115.39519501,-375.36560059,2251.08959961,124.57087708,-567.96337891,-1137.890625,141.23616028,-682.1685791,12290.06738281,73.07818604,86.86523438,3452.64526367,107.01042938,1148.16247559,3181.87011719,105.08483887,1065.65124512,10352.62304688,127.60825348,496.69296265,23452.19140625,167.40513611,-477.33657837,-10691.20898438,125.14175415,-113.48388672,-4956.87011719,15.3361807995453,11.2785953173602,13.6215217021265
2.775,112.07000732,-493.45129395,4516.703125,127.57474518,-908.15380859,-1993.76281738,131.55587769,-496.39602661,28938.37695313,83.06269836,-169.41879272,-1243.20458984,94.97078705,818.96124268,69.06921387,110.40240479,754.14855957,3350.29663086,112.26033783,-380.72494507,9128.36230469,116.39971161,-573.71606445,11266.64550781,138.82945251,-590.84912109,17130.77539063,74.25033569,75.7964325,1461.30078125,118.08822632,1136.89624023,-9822.54492188,116.21237946,1085.97839355,-4622.76123047,134.11825562,705.34924316,16543.19726563,161.70950317,-553.65307617,-3273.08447266,122.75125122,-223.93241882,-3826.51416016,11.76013086805,16.2205839707476,14.2919297081095
2.783333,108.01998901,-390.15686035,7838.65478516,115.99417114,-848.79058838,13178.94726563,132.20988464,-125.95474243,29963.05664063,80.56415558,-130.86807251,-2046.82324219,101.41130829,763.70367432,-7455.64746094,116.86989594,754.16479492,-3852.93310547,108.30171967,-235.28244019,14602.48535156,109.7321167,-330.03646851,21597.52539063,141.68344116,-252.003479,16935.42578125,74.30574036,63.30329895,579.32995605,129.44367981,964.90441895,-24997.48828125,128.959198,960.83673096,-24095.18164063,144.76309204,752.82928467,6463.14501953,153.29852295,-481.79397583,7667.22412109,122.51200867,-365.26519775,538.6675415,7.52924949532638,22.4363828773635,14.5987168292518
2.791667,105.63902283,-250.64781189,7629.14941406,109.97298431,-596.94458008,23907.10351563,131.49667358,146.99935913,28427.5390625,80.62577057,-173.12789917,-2197.40917969,108.06256104,647.50402832,-14884.8203125,122.26358795,672.38867188,-12698.48242188,106.26187134,-1.82662964,16650.44921875,107.72481537,8.90419006,25452.21484375,141.43841553,-30.74066162,19677.40820313,74.82572937,71.19857788,1962.48181152,138.27890015,692.91143799,-37869.79296875,137.94985962,729.9130249,-41506.9375,154.35932922,719.44885254,-3566.69873047,145.85121155,-345.32501221,17542.59765625,119.59477234,-358.9251709,9604.18554688,4.30501205822887,27.2146445435032,14.7163191589324
2.8,104.96682739,-166.53205872,4057.28344727,107.96515656,-266.89331055,30481.4609375,131.10829163,277.86071777,24397.984375,80.05567169,-264.34188843,-1707.02978516,113.27097321,494.79284668,-21606.5859375,127.05124664,554.43670654,-25255.00585938,105.68060303,194.79148865,12527.71484375,110.62995911,299.59466553,19499.64453125,139.25924683,-3.95843506,18037.22851563,75.07939911,86.35169983,5432.22558594,141.95272827,298.07830811,-43037.4609375,140.32673645,286.46295166,-50970.9296875,157.23608398,659.64404297,-9474.86621094,147.15148926,-172.70629883,20586.97265625,114.00299072,-189.61585999,22830.5234375,2.47032808683566,26.806567392078,15.2927369644313
2.808333,104.95089722,-168.13781738,-970.0970459,108.47271729,6.01669312,31961.65429688,134.38635254,457.3387146,19694.68164063,78.61164093,-290.67987061,2294.86450195,117.24669647,314.77539063,-26054.765625,133.20785522,367.87512207,-38280.6875,111.00041962,293.35333252,2426.5871582,118.47756195,446.31140137,7274.28613281,136.94923401,70.94406128,11336.22070313,75.97092438,128.83926392,9711.30566406,141.77980042,-183.8444519,-40074.46875,140.48309326,-328.95880127,-52581.69921875,158.34300232,545.05737305,-12401.97460938,149.73579407,70.0604248,18241.47070313,109.52941895,64.9131012,31323.99414063,1.54962978867587,24.4883285149664,15.8956670963814
2.816667,103.87393188,-235.35179138,-3994.99316406,109.73143768,233.29025269,27015.13671875,139.83584595,597.93121338,9273.84375,73.33594513,-255.22445679,11018.36914063,118.46403503,54.56924438,-27024.96289063,135.45021057,-12.6146698,-46164.7734375,116.0942688,258.49676514,-9047.75878906,122.66153717,410.12335205,-3757.57519531,138.427948,245.08361816,7217.87695313,77.44320679,224.09896851,13628.25,139.47146606,-589.04724121,-31049.75976563,138.96177673,-878.40631104,-45555.8359375,162.83383179,407.39151001,-16462.6953125,151.19444275,279.09957886,15374.91113281,110.53694916,441.47741699,29633.32421875,1.11577595250503,21.8087315377398,16.0609520112874
2.825,101.25637054,-327.6864624,-3553.60498047,111.0650177,478.87963867,16861.75195313,147.34959412,792.04956055,-11429.60546875,68.98022461,-142.22221375,19729.40625,118.68016052,-241.71340942,-25251.26171875,136.925354,-585.57525635,-47091.06640625,119.40768433,95.026474,-16808.25,126.57009888,231.67518616,-9905.54785156,142.11399841,358.54110718,3379.58691406,78.69911194,378.79571533,15891.68554688,131.91905212,-788.0357666,-16727.23046875,128.05154419,-1212.76098633,-26784.81054688,170.34616089,297.31033325,-20940.3359375,150.16636658,332.58499146,11096.6328125,120.24893951,812.0770874,19456.06445313,1.71262175737369,19.6184981763312,14.9148196148473
2.833333,97.53580475,-369.89373779,-655.11474609,114.86125183,654.11865234,3154.26293945,154.11772156,793.28295898,-32395.20117188,68.85683441,84.2275238,23704.09765625,116.08154297,-473.30804443,-20520.63085938,130.4269104,-1112.29370117,-37433.6796875,117.840065,-147.68844604,-18169.58984375,125.71929932,63.66477966,-9778.015625,147.90748596,322.87384033,-6290.49902344,81.86063385,559.67681885,14860.05761719,121.48085022,-808.53692627,-560.43487549,112.21230316,-1355.88977051,-209.91394043,173.89402771,134.18197632,-21904.49023438,154.34368896,343.71337891,3157.30712891,128.67355347,946.68151855,5608.93798828,3.16120612036373,16.6089294464395,14.0695923587912
2.841667,93.16395569,-337.01049805,3274.90136719,122.51383209,661.96960449,-14496.32128906,158.48498535,286.20727539,-49747.1953125,71.6523819,396.04040527,22913.65429688,109.40476227,-597.03613281,-11873.42578125,115.59786224,-1409.41381836,-14823.53125,113.959198,-366.59408569,-13656.30957031,125.03959656,-6.08207703,-5089.36181641,152.48571777,241.11206055,-18858.51367188,87.46447754,710.19165039,9757.68554688,112.23369598,-719.46374512,11369.51464844,95.54029846,-1274.10998535,24892.31054688,171.81690979,-126.91162109,-19183.640625,160.15864563,397.72705078,-3955.51611328,141.47106934,863.62084961,-6835.18945313,4.38624784369545,13.5386988217657,12.0224205692581
2.85,90.04813385,-261.18157959,6031.31201172,132.81536865,430.26062012,-33656.27734375,170.26548767,-515.17529297,-63414.453125,76.60211182,635.65441895,17971.25,101.76280975,-655.81359863,-1369.05737305,96.42893982,-1449.73022461,13514.98144531,109.64391327,-463.80822754,-5795.09667969,123.40713501,6.97441101,32.94578552,151.84544373,42.25585938,-27764.3515625,95.46765137,785.44885254,1547.69042969,108.20824432,-538.95959473,16549.65625,86.92625427,-902.07220459,43496.90625,167.87278748,-370.83465576,-14330.45996094,163.81555176,384.52819824,-7682.88964844,146.88169861,582.8125,-15255.06542969,5.57331767020375,11.1843728610435,10.0684820888509
2.858333,88.88098907,-183.959198,5844.74853516,137.64302063,23.09768677,-45526.4765625,163.98094177,-1082.72229004,-53331.58984375,83.32648468,729.73382568,8893.77832031,95.85112,-635.91381836,7741.60107422,82.44828033,-1152.58862305,36994.546875,105.45760345,-421.34606934,2581.84375,124.20423126,93.0406189,1929.38293457,149.54734802,-283.64883423,-32497.89453125,104.18300629,752.92669678,-7363.74951172,107.25289917,-332.58483887,17658.546875,82.67717743,-336.00152588,55350.1953125,163.4178772,-454.30709839,-6728.14892578,166.0181427,236.05285645,-11193.39941406,149.16241455,405.79162598,-19196.23632813,6.86409195333104,9.62312185172472,7.22471863727873
2.866667,88.73583221,-121.20994568,3719.96850586,135.23654175,-528.75622559,-43972.96875,143.50067139,-1590.86938477,-13354.98730469,91.13700104,724.39520264,-1950.86181641,92.52272797,-517.07385254,14793.78222656,76.06058502,-607.93713379,51908.87109375,101.02101135,-317.82434082,8148.87060547,125.63398743,131.42181396,-893.23394775,149.55996704,-643.22436523,-33011.1875,110.13135529,622.99169922,-14240.4453125,105.37593842,-180.8442688,17202.43164063,81.89260864,237.80799866,57923.953125,159.4712677,-407.02316284,2764.96972656,167.62644958,83.44543457,-13782.1796875,151.28489685,329.86541748,-16486.34570313,8.20874170348929,8.50373883222095,5.65986033912116
2.875,88.349617,-109.21630859,2454.69604492,124.11516571,-1046.76379395,-30576.84765625,117.20817566,-1805.61108398,32750.00585938,97.87715149,662.09655762,-11083.69921875,88.69091797,-326.91308594,20174.66601563,74.84579468,-19.26895142,57147.91015625,99.33037567,-211.22817993,8853.98632813,128.07701111,126.32987976,-7958.74902344,142.4128418,-932.66699219,-26612.91015625,114.47258759,435.38934326,-17451.87109375,103.45225525,-92.604599,15736.33886719,85.71934509,721.8885498,49150.796875,155.78369141,-320.33065796,10332.109375,167.3868866,-38.30032349,-12079.06640625,147.14067078,221.09313965,-9833.87207031,9.54121539850544,7.81620930418626,5.29342963921992
2.883333,86.80052185,-133.98033142,3777.88452148,113.44985199,-1259.32727051,-8978.70214844,106.61852264,-1198.60253906,66936.375,102.07434082,536.86151123,-16743.09179688,85.08787537,-124.78256226,22739.6953125,78.34368896,467.70935059,51588.76171875,98.22542572,-123.9364624,6254.35693359,129.96139526,31.40953064,-14376.78710938,133.89743042,-1149.12365723,-13001.17480469,116.3098526,246.8800354,-16745.93945313,101.93000793,11.11129761,14282.59375,94.29774475,1133.46533203,32378.5234375,153.75315857,-211.90673828,13878.91503906,166.59405518,-135.85357666,-7486.89208984,157.96046448,72.240448,-8736.42285156,10.4310478862797,7.29939376126854,4.47495541024281
2.891667,85.70091248,-144.07936096,7907.67333984,98.42430878,-1154.11999512,16715.94726563,94.04347229,-52.38929749,83032.796875,105.67446899,352.97683716,-18366.94921875,83.92443848,79.28848267,21971.05273438,83.7411499,866.38879395,38976.78125,98.9992981,-88.05412292,2597.38330078,128.77923584,-156.36642456,-18976.61914063,117.64326477,-1227.46875,2054.65454102,117.77330017,109.93560791,-13218.71582031,102.71776581,150.1285553,12955.27929688,106.93701172,1369.73706055,12139.2421875,152.68267822,-78.98132324,14926.2734375,164.67927551,-178.79241943,-2280.19067383,157.64553833,44.36279297,-12196.04003906,NaN,7.25338148278018,3.93972692818299
2.9,83.69769287,-63.69422913,14225.25195313,88.58163452,-829.27862549,37123.55859375,99.70552826,1039.49560547,71163.3828125,108.56880951,134.29908752,-16199.34765625,86.6918335,272.28927612,19133.08203125,92.40381622,1152.64550781,24352.3984375,98.23097229,-103.35914612,-1160.24035645,128.19221497,-403.95196533,-23315.3046875,107.12101746,-1142.2355957,14968.44433594,118.1325531,25.66101074,-8374.88085938,105.14431,287.90887451,10113.74804688,121.64354706,1379.9362793,-9075.54980469,152.26271057,65.7270813,14908.81054688,162.34605408,-169.15283203,3652.33007813,156.53552246,65.74264526,-13781.05664063,NaN,7.55131601753359,3.25069937317792
2.908333,82.99370575,109.98207092,19871.45703125,83.51528931,-376.33795166,46376.390625,114.69005585,1613.96350098,38753.171875,109.86956024,-21.36352539,-11430.10742188,91.31239319,426.47607422,14627.08496094,103.82330322,1290.45617676,8772.46191406,97.2698288,-131.28707886,-3512.02539063,123.06794739,-549.02941895,-23764.3828125,98.08228302,-844.71374512,26125.22460938,117.37761688,-7.21412659,-4157.85546875,108.78877258,387.48449707,4698.44677734,135.03077698,1169.06396484,-27255.83984375,153.28384399,195.12939453,13479.37695313,160.68254089,-123.12469482,8829.62109375,151.20718384,-111.30905151,-14892.51757813,NaN,7.644330363567,2.19078600184042
2.916667,83.20915222,344.93811035,23122.40039063,82.6912384,127.26051331,46536.1640625,141.12915039,1552.77392578,1272.16064453,108.19844055,-72.03613281,-5623.03515625,96.33305359,530.40856934,8096.95849609,117.70689392,1295.62426758,-7638.33789063,95.09848022,-182.4911499,-5155.06982422,116.9536438,-764.04284668,-24514.01367188,93.84886169,-582.88903809,32722.03515625,117.09745026,-18.4287262,-1933.13110352,112.51676941,398.76815796,-2181.99414063,143.70765686,791.17285156,-37082.53515625,155.52949524,303.66668701,10952.33300781,160.13792419,-13.96453857,11730.25292969,151.32429504,-340.81008911,-18961.046875,NaN,7.33035523008711,2.53387598836897
2.925,87.84555054,589.34301758,21200.74023438,87.55470276,520.17547607,39592.82421875,162.86114502,1105.30688477,-31353.03515625,103.72073364,-43.46969604,1576.65820313,99.62561035,587.58886719,-1737.14782715,129.56048584,1167.09362793,-21620.69921875,93.59777832,-233.69522095,-6798.11425781,108.33067322,-979.05627441,-25263.64453125,89.76647186,-279.84375,35309.86328125,116.4905014,-4.66362,-1676.10839844,116.31570435,330.88867188,-8873.17382813,148.34791565,351.68487549,-37051.828125,159.30735779,387.97195435,9376.92871094,160.3127594,133.80706787,13062.41113281,157.14738464,-511.23443604,-22648.05664063,NaN,6.57210811959964,5.08730948667373
2.933333,94.62187195,754.44696045,14352.21777344,93.55142212,806.37255859,26446.8046875,164.25131226,797.14294434,-35497.13671875,103.56620026,-2.83798218,3761.55151367,104.24919128,557.04956055,-10016.37207031,138.20071411,891.73858643,-29552.7890625,NaN,NaN,NaN,NaN,NaN,NaN,91.37453461,23.20153809,37897.69140625,117.33513641,-9.95010376,-2866.49682617,119.50197601,202.97706604,-13859.46777344,148.09991455,-11.21612549,-29525.16601563,163.10646057,431.59332275,6989.97070313,161.48768616,259.5880127,13168.04101563,148.44549561,-641.58203125,-15326.86035156,NaN,5.3456017188982,8.75317437590991
2.941667,103.60917664,899.37121582,10670.74609375,102.7984848,988.4697876,10429.67578125,153.95596313,378.61572266,-23369.34960938,105.69641113,30.46287537,-1249.02380371,109.84928894,432.35314941,-20096.47460938,144.04930115,524.66320801,-32875.8671875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.31232452,-41.59873962,-4758.33300781,120.52651215,55.6942749,-15904.40234375,145.61526489,-200.56030273,-18539.953125,166.79837036,475.21469116,4603.01269531,164.84657288,347.98843384,12002.328125,137.91461182,-812.03308105,7.95196533,NaN,3.94694863664467,11.9065506741816
2.95,111.30724335,856.60125732,1866.74926758,111.18778992,1023.76434326,-2060.58789063,153.26896667,-5.45944214,-20616.56445313,109.37636566,152.92808533,-1033.91662598,115.94612885,130.40046692,-34841.4453125,147.53024292,191.81365967,-33396.34375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.60261536,-99.12315369,-6371.35595703,120.18353271,-96.85775757,-14893.02148438,141.3361969,-238.0355835,-8676.35839844,NaN,NaN,NaN,169.10868835,430.74005127,10582.11914063,127.67849731,-993.35559082,2217.63867188,NaN,2.27333787135153,13.5710825161025
2.958333,117.19180298,813.83129883,-6937.24755859,120.70179749,895.31121826,-13124.15527344,168.07327271,417.63793945,-5598.98193359,108.48187256,-11.36260986,-10461.63867188,116.75204468,-30.86006165,-39269.40625,147.16729736,-5.75134277,-30218.65625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.70039368,-174.67025757,-6663.12011719,117.72731781,-233.39134216,-12173.7890625,138.64196777,-215.13412476,-2532.60424805,NaN,NaN,NaN,172.91267395,513.49169922,9161.91015625,121.09450531,-649.59228516,22478.9609375,NaN,1.36351126512012,14.6776259679834
2.966667,NaN,NaN,NaN,129.93301392,656.09399414,-24465.33984375,168.70069885,232.84423828,-9977.234375,106.54347229,-175.65330505,-19889.36132813,113.31240845,-565.69976807,-52420.2265625,144.21653748,-228.65570068,-27459.73828125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114.08135223,-241.20941162,-5840.20458984,115.68209076,-322.67547607,-8802.95800781,138.6627655,-199.08096313,-2674.5246582,NaN,NaN,NaN,NaN,NaN,NaN,120.25006104,-305.82897949,42740.28125,NaN,NaN,14.6231621121375
2.975,NaN,NaN,NaN,134.36613464,519.21618652,-27702.18164063,165.85069275,48.05053711,-14355.48632813,NaN,NaN,NaN,102.17951202,-1100.53942871,-65571.046875,140.97721863,-451.56005859,-24700.8203125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.26622772,-288.38555908,-5119.71289063,112.29812622,-360.54473877,-5195.48779297,138.81886292,-233.65005493,-7855.49316406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.983333,NaN,NaN,NaN,135.25683594,192.04833984,-33637.76953125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.92433929,-304.54788208,-3288.33984375,108.88279724,-385.23706055,-2873.36328125,136.93518066,-268.47253418,-10281.25292969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.991667,NaN,NaN,NaN,134.06546021,-135.11950684,-39573.359375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.14832306,-320.71020508,-1456.96679688,105.57978821,-387.57156372,-1243.13781738,132.86051941,-453.39065552,-16783.69726563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.53625488,-389.90606689,387.08764648,127.37369537,-638.30877686,-23286.140625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.008333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.016667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.033333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.041667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.058333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.066667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.083333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.091667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.108333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.116667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.133333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.141667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.158333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
